|Order Id|Date|Meal Id|Company Id|Date of Meal|Participants|Meal Price|Type of Meal|Heroes Adjustment|Meal Squared|Meal Squared apply|Meal Squared func
3411|A0EOQ7YO17I6CCW9|2018-10-02|5D82H7DFOZ22LF5K|MFFXIGHU5B65K21K|2018-10-05 14:00:00+02:00|['Gloria Foster']|366.0|Lunch|False|133956.0|133956.0|133956.0
3412|88SRO9XVEPAXF3WM|2016-04-20|W3Z8O4YF6B9EQVNT|MFFXIGHU5B65K21K|2016-04-15 20:00:00+02:00|['Robin Roberts' 'Gloria Foster' 'Angela Harris']|398.0|Dinner|False|158404.0|158404.0|158404.0
3413|4J66TC8F3EYL9UJK|2018-06-08|MOVCQOJNJ06H551U|MFFXIGHU5B65K21K|2018-06-07 12:00:00+02:00|['Gloria Foster' 'Stephen Moore']|499.0|Lunch|False|249001.0|249001.0|249001.0
3414|SQY6WYADV6MXSHCQ|2017-03-27|JJ35MIBXZKMY1PBX|19ICBGVBRJO3HS58|2017-03-29 12:00:00+02:00|['Leann Jackson']|434.0|Lunch|False|188356.0|188356.0|188356.0
3415|VB4P5AQRWT6JI8RS|2015-03-21|UH667QI3UZFVHOSA|19ICBGVBRJO3HS58|2015-03-18 07:00:00+01:00|"['Brian Wires' 'Leann Jackson' 'Robert Vellucci' 'Amber Payne'
 'Philip Cvetkovic']"|546.0|Breakfast|False|298116.0|298116.0|298116.0
3416|SIOW2WJV3Z49RMPO|2014-09-20|QBI3H4IT3UTPEPBC|19ICBGVBRJO3HS58|2014-09-20 07:00:00+02:00|"['Philip Cvetkovic' 'Robert Vellucci' 'Lester Rodriguez' 'Leann Jackson'
 'Amber Payne']"|925.0|Breakfast|False|855625.0|855625.0|855625.0
3417|5RX57JGL5W5HA967|2015-10-23|HPR9EBOT9NYTE6D9|19ICBGVBRJO3HS58|2015-10-21 09:00:00+02:00|['Amber Payne' 'Brian Wires' 'Robert Vellucci']|205.0|Breakfast|False|42025.0|42025.0|42025.0
3418|MO1ALKPQ9NHB86IH|2018-11-09|W3YYBFJ6D8D2A632|19ICBGVBRJO3HS58|2018-11-11 07:00:00+01:00|"['Robert Vellucci' 'Amber Payne' 'Leann Jackson' 'Philip Cvetkovic'
 'Lester Rodriguez']"|389.0|Breakfast|False|151321.0|151321.0|151321.0
3419|9NXOSZ6CFUVLMSYY|2018-10-23|2UD9I1KL3M6DWVK7|19ICBGVBRJO3HS58|2018-10-18 12:00:00+02:00|['Robert Vellucci']|61.0|Lunch|False|3721.0|3721.0|3721.0
3420|IX3AEJUU5ZWERCCL|2015-08-02|IZLW85EFVRW3NYY2|19ICBGVBRJO3HS58|2015-07-29 20:00:00+02:00|['Amber Payne']|616.0|Dinner|False|379456.0|379456.0|379456.0
3421|1RDTJCHLYFK4M7KF|2014-02-10|RLW2C8OI6FZR34QE|19ICBGVBRJO3HS58|2014-02-12 13:00:00+01:00|['Lester Rodriguez']|628.0|Lunch|False|394384.0|394384.0|394384.0
3422|M3YBQ7C02860NG1V|2018-12-16|32K4YN3MYZFB93MO|19ICBGVBRJO3HS58|2018-12-14 20:00:00+01:00|['Robert Vellucci' 'Philip Cvetkovic' 'Brian Wires']|47.0|Dinner|False|2209.0|2209.0|2209.0
3423|USWLOQNE9Y616YHM|2015-07-21|B6DJPXWDHPLZU2H9|19ICBGVBRJO3HS58|2015-07-18 13:00:00+02:00|['Leann Jackson' 'Robert Vellucci' 'Lester Rodriguez' 'Brian Wires']|525.0|Lunch|False|275625.0|275625.0|275625.0
3424|OYPKRNO5FQIMPDFO|2014-09-08|K7AQIRUXTS4ZXSXC|3W47YOA66YRIWD8Z|2014-09-05 20:00:00+02:00|['Ethel Newkirk']|492.0|Dinner|False|242064.0|242064.0|242064.0
3425|IWB9LHUEPI6HJWAA|2015-02-11|BHFWX5HNIQQUA60P|3W47YOA66YRIWD8Z|2015-02-15 09:00:00+01:00|['Stephanie Nemeth' 'Jeffrey Gimbel' 'Paul Littlejohn']|271.0|Breakfast|False|73441.0|73441.0|73441.0
3426|6B3D8AGJC4ZQMT2U|2017-07-11|DKCKCG9P16M5XBEC|3W47YOA66YRIWD8Z|2017-07-12 07:00:00+02:00|['Ethel Newkirk' 'Paul Littlejohn']|580.0|Breakfast|False|336400.0|336400.0|336400.0
3427|7037YWHHUV9E1S3E|2016-11-25|HJIQ3WWAPZ9AD4MH|3W47YOA66YRIWD8Z|2016-11-23 21:00:00+01:00|['Paul Littlejohn' 'Brittney Rankins']|845.0|Dinner|False|714025.0|714025.0|714025.0
3428|79L1EEDVRJ9FVNA1|2018-09-15|NV6T4ZP9TVYU4NTA|3W47YOA66YRIWD8Z|2018-09-16 07:00:00+02:00|['Stephanie Nemeth']|311.0|Breakfast|False|96721.0|96721.0|96721.0
3429|Y9HLP0YLE7BWWP8A|2016-03-28|3OM76ZW9TST02XT5|3W47YOA66YRIWD8Z|2016-04-01 08:00:00+02:00|['Ethel Newkirk' 'Paul Littlejohn' 'Jeffrey Gimbel' 'Brittney Rankins']|442.0|Breakfast|False|195364.0|195364.0|195364.0
3430|W66JQQ6EXP8Y1S42|2017-10-26|IPFUWIFF6N8EF1JR|3W47YOA66YRIWD8Z|2017-10-24 09:00:00+02:00|['Ethel Newkirk' 'Brittney Rankins' 'Jeffrey Gimbel']|449.0|Breakfast|False|201601.0|201601.0|201601.0
3431|95KZ03NJSLEVDH97|2017-02-13|U8K9CT9LPLZKVXOE|HFU22DFBMDKNYGY1|2017-02-16 08:00:00+01:00|['Frederick Haugen']|118.0|Breakfast|False|13924.0|13924.0|13924.0
3432|HYZR1YF6YM356PGW|2016-10-15|FT1SY1APOMF73VKV|HFU22DFBMDKNYGY1|2016-10-13 09:00:00+02:00|['Frederick Haugen']|117.0|Breakfast|False|13689.0|13689.0|13689.0
3433|63AJE6MK2CHLW8Y8|2015-08-07|4VB45WCXKDXX1BI5|HFU22DFBMDKNYGY1|2015-08-03 08:00:00+02:00|['Frederick Haugen']|42.0|Breakfast|False|1764.0|1764.0|1764.0
3434|VIZ1ONNGMXASGWPG|2014-07-19|8G2AKYOZVMTPXVU5|HFU22DFBMDKNYGY1|2014-07-22 13:00:00+02:00|['Frederick Haugen']|713.0|Lunch|False|508369.0|508369.0|508369.0
3435|SYU1DNKSEUIQ2XE5|2014-07-28|UERCAR2TERKQXVI2|HFU22DFBMDKNYGY1|2014-08-01 22:00:00+02:00|['Corey Sanchez']|627.0|Dinner|False|393129.0|393129.0|393129.0
3436|524YJBAW0TA20OOA|2014-11-17|DT3PP07UFV087RJD|HFU22DFBMDKNYGY1|2014-11-19 07:00:00+01:00|['Corey Sanchez']|29.0|Breakfast|False|841.0|841.0|841.0
3437|NV1QENS4TKVUS6AQ|2014-08-06|L4UMM0F5BXF9RS3L|HFU22DFBMDKNYGY1|2014-08-03 21:00:00+02:00|['Corey Sanchez']|227.0|Dinner|False|51529.0|51529.0|51529.0
3438|E8C6S9X4TR28DRA4|2014-04-23|LUKV0FI57A1NK261|HFU22DFBMDKNYGY1|2014-04-18 12:00:00+02:00|['Frederick Haugen']|746.0|Lunch|False|556516.0|556516.0|556516.0
3439|6JPFEZOO2IHS58N8|2016-09-12|S8P0ZSWEMQ934DOB|HFU22DFBMDKNYGY1|2016-09-14 08:00:00+02:00|['Frederick Haugen']|736.0|Breakfast|False|541696.0|541696.0|541696.0
3440|A07S7EHFN77ZGG0H|2014-06-19|TXEIMS1W7Q8IZ2WR|HFU22DFBMDKNYGY1|2014-06-14 20:00:00+02:00|['Frederick Haugen']|396.0|Dinner|False|156816.0|156816.0|156816.0
3441|5KVSO9ZUSN1960I0|2018-02-21|ZMVT0GDJIQWP8YIM|OQ5UH3NITAE8WDR8|2018-02-23 12:00:00+01:00|['Joan Lesueur' 'Daniel Beamer' 'Collin Eikenberry' 'Nell Conditt']|557.0|Lunch|False|310249.0|310249.0|310249.0
3442|Y3MVB962L0ADZQX8|2014-03-04|VV6Q6XQKTDTVT64F|OQ5UH3NITAE8WDR8|2014-03-06 12:00:00+01:00|['Collin Eikenberry' 'Nell Conditt' 'Daniel Beamer' 'Donna Lankford']|721.0|Lunch|False|519841.0|519841.0|519841.0
3443|EQSNWJ75KYBT66NM|2015-02-24|YVQP9M2BAE9UCO54|OQ5UH3NITAE8WDR8|2015-02-25 08:00:00+01:00|['Donna Lankford']|144.0|Breakfast|False|20736.0|20736.0|20736.0
3444|MFQ0VC8M7LWTP30X|2014-02-14|84IIQBGBAH8QYLE8|OQ5UH3NITAE8WDR8|2014-02-18 07:00:00+01:00|['Nell Conditt' 'Daniel Beamer' 'Joan Lesueur']|62.0|Breakfast|False|3844.0|3844.0|3844.0
3445|QRU8Y68S0SNF58IE|2016-04-04|3SQ9Q84M23CUMT8Y|OQ5UH3NITAE8WDR8|2016-04-04 14:00:00+02:00|['Daniel Beamer']|279.0|Lunch|False|77841.0|77841.0|77841.0
3446|XHG3B5PNHQYQK9WC|2014-10-20|147E92J0LXY4BBH1|OQ5UH3NITAE8WDR8|2014-10-17 13:00:00+02:00|['Nell Conditt']|367.0|Lunch|False|134689.0|134689.0|134689.0
3447|DUT98Y0V8JUKC18V|2017-01-20|XRWXHKJBXSD7LJPJ|OQ5UH3NITAE8WDR8|2017-01-17 08:00:00+01:00|['Daniel Beamer']|671.0|Breakfast|False|450241.0|450241.0|450241.0
3448|TQQKMJFR4DCUGJJH|2016-01-29|QLNKX98DQ4CWTQW5|OQ5UH3NITAE8WDR8|2016-01-25 13:00:00+01:00|['Nell Conditt']|477.0|Lunch|False|227529.0|227529.0|227529.0
3449|54DEBEEJA3XXDHJ9|2016-10-29|ZPMZ3WNLVT8YXWPG|OQ5UH3NITAE8WDR8|2016-11-01 21:00:00+01:00|['Joan Lesueur' 'Collin Eikenberry' 'Nell Conditt']|616.0|Dinner|False|379456.0|379456.0|379456.0
3450|43RN9PRSL977SSC3|2014-03-18|K853SEKTGXRN1ZII|OQ5UH3NITAE8WDR8|2014-03-17 22:00:00+01:00|['Daniel Beamer']|139.0|Dinner|False|19321.0|19321.0|19321.0
3451|46OXIGRAFXF5KSGP|2015-12-28|2LPO2NBNRHLXEBTY|CAPKQADE27QZQZYT|2015-12-27 20:00:00+01:00|['Marisol Holman' 'Kristie Myles' 'Edna Hunt']|774.0|Dinner|False|599076.0|599076.0|599076.0
3452|1BONE8XO09BRSXSH|2015-02-16|90SBHIV1SGWUYRBT|CAPKQADE27QZQZYT|2015-02-13 14:00:00+01:00|['Patrick Teague' 'Christopher Leahy' 'Kristie Myles' 'Edna Hunt']|489.0|Lunch|False|239121.0|239121.0|239121.0
3453|QYF6K3KM12RBS3RJ|2015-10-13|KHVJFKS3DFOQ07P2|CAPKQADE27QZQZYT|2015-10-17 22:00:00+02:00|['Edna Hunt' 'Christopher Leahy']|175.0|Dinner|False|30625.0|30625.0|30625.0
3454|ECIB0GE8HKAG9YYZ|2016-02-07|V473ICJHYQBNFEXT|CAPKQADE27QZQZYT|2016-02-02 14:00:00+01:00|['Marisol Holman']|642.0|Lunch|False|412164.0|412164.0|412164.0
3455|NH37CEQOECZYH4RL|2018-11-25|5D7161R9MBQV6LLZ|CAPKQADE27QZQZYT|2018-11-20 12:00:00+01:00|['Christopher Leahy' 'Kristie Myles']|829.0|Lunch|False|687241.0|687241.0|687241.0
3456|CCD3UKPAP4IYMQBW|2015-12-14|VOE76H083RD72TCN|CAPKQADE27QZQZYT|2015-12-17 14:00:00+01:00|['Edna Hunt' 'Marisol Holman']|23.0|Lunch|False|529.0|529.0|529.0
3457|2UFPZL696N5BXC8G|2017-02-13|SQV8DRDCQ3HREI6J|CAPKQADE27QZQZYT|2017-02-12 21:00:00+01:00|['Marisol Holman' 'Kristie Myles' 'Christopher Leahy']|519.0|Dinner|False|269361.0|269361.0|269361.0
3458|MG0UF1X0CG059Y2N|2014-01-27|E2J9S6T1X3VXQ4FM|CAPKQADE27QZQZYT|2014-01-27 08:00:00+01:00|['Christopher Leahy' 'Patrick Teague' 'Kristie Myles']|303.0|Breakfast|False|91809.0|91809.0|91809.0
3459|MXU73B961TUJ4JIW|2015-11-23|NIOME2157RWYKGBD|3GD6KLXNL6ZX1GLG|2015-11-25 13:00:00+01:00|['Joseph Friedrich']|113.0|Lunch|False|12769.0|12769.0|12769.0
3460|TOAYLQGE7VV13HVG|2014-03-27|PPHX11KLTUPWMFGZ|3GD6KLXNL6ZX1GLG|2014-03-25 09:00:00+01:00|['Joseph Friedrich']|103.0|Breakfast|False|10609.0|10609.0|10609.0
3461|CHQI8OKLKH58YS1B|2017-05-31|OICTIK43RJ74YZCG|3GD6KLXNL6ZX1GLG|2017-05-28 14:00:00+02:00|['Marilyn Deason']|132.0|Lunch|False|17424.0|17424.0|17424.0
3462|O6ZJYWQ3OOOR0GSI|2018-04-08|TYFUHTFPQCPH30WU|3GD6KLXNL6ZX1GLG|2018-04-12 07:00:00+02:00|['Marilyn Deason']|518.0|Breakfast|False|268324.0|268324.0|268324.0
3463|E840PO8S7FGE5Y9O|2015-06-23|8LQECWTQF9WK7SKH|3GD6KLXNL6ZX1GLG|2015-06-19 20:00:00+02:00|['Marilyn Deason']|63.0|Dinner|False|3969.0|3969.0|3969.0
3464|9R7D3G0WGPUL9BRX|2014-02-09|509Q87CAOINTFW64|3GD6KLXNL6ZX1GLG|2014-02-07 14:00:00+01:00|['Joseph Friedrich']|155.0|Lunch|False|24025.0|24025.0|24025.0
3465|K2D50P900XP9HO6E|2016-12-24|NTL7TU01Y71ET3Y7|3GD6KLXNL6ZX1GLG|2016-12-21 07:00:00+01:00|['Marilyn Deason']|24.0|Breakfast|False|576.0|576.0|576.0
3466|VVQWWLRW4SFVHJFS|2014-05-26|5M7CWIY9XH28PP9E|3GD6KLXNL6ZX1GLG|2014-05-30 22:00:00+02:00|['Joseph Friedrich']|250.0|Dinner|False|62500.0|62500.0|62500.0
3467|U1P801E2XZOTLFD4|2015-06-28|MF53ZYE5UK0U115P|3GD6KLXNL6ZX1GLG|2015-07-02 13:00:00+02:00|['Joseph Friedrich']|652.0|Lunch|False|425104.0|425104.0|425104.0
3468|GOYBUUSV6EH992X4|2018-06-13|4GTNR4M8XXH2DG3H|3GD6KLXNL6ZX1GLG|2018-06-14 12:00:00+02:00|['Joseph Friedrich']|563.0|Lunch|False|316969.0|316969.0|316969.0
3469|23MRLK9NCMMI3BKV|2014-11-09|ESTQ6PAYL59BH1VJ|YK0Z0SNLEV9ZLXUN|2014-11-12 09:00:00+01:00|"['Jonathan Sundt' 'George Charania' 'Jeff Ryan' 'George Curtis'
 'Eleanor Ferguson']"|84.0|Breakfast|False|7056.0|7056.0|7056.0
3470|TJSJLGWRKRNJEE19|2018-05-21|JCC2S50JPEYJO83Z|YK0Z0SNLEV9ZLXUN|2018-05-17 20:00:00+02:00|['George Charania' 'Jonathan Sundt' 'George Curtis']|405.0|Dinner|False|164025.0|164025.0|164025.0
3471|RMAJDKLTB25416YG|2017-10-11|NSF0VDZM5WXHWXU4|YK0Z0SNLEV9ZLXUN|2017-10-11 22:00:00+02:00|['Jeff Ryan' 'George Curtis']|80.0|Dinner|False|6400.0|6400.0|6400.0
3472|80NZK7M34Z85ZTFQ|2018-08-25|ZJKJ4YGZTYNW4JXD|YK0Z0SNLEV9ZLXUN|2018-08-22 14:00:00+02:00|"['Monique Miller' 'George Charania' 'Jonathan Sundt' 'Eleanor Ferguson'
 'George Curtis']"|526.0|Lunch|False|276676.0|276676.0|276676.0
3473|DWM1VMC13JEUUGKE|2018-01-29|XJBFK2Z3FP3LM0V5|YK0Z0SNLEV9ZLXUN|2018-01-31 14:00:00+01:00|['George Charania']|447.0|Lunch|False|199809.0|199809.0|199809.0
3474|U5CAOIVVMX038YHM|2017-01-12|4U36L3803EN24X31|YK0Z0SNLEV9ZLXUN|2017-01-14 20:00:00+01:00|['Jeff Ryan' 'Jonathan Sundt' 'George Curtis']|67.0|Dinner|False|4489.0|4489.0|4489.0
3475|IO9IJJAW33UUFUQV|2015-02-05|LT1ZNX2OQZ28WJ5T|4W1889K6GM3S83D4|2015-02-05 22:00:00+01:00|['Nathan Liptak']|153.0|Dinner|False|23409.0|23409.0|23409.0
3476|RNRLAFK9XYCLYRE7|2017-01-01|5J3YZC9KOBCRDSKQ|4W1889K6GM3S83D4|2016-12-30 08:00:00+01:00|['Nathan Liptak']|736.0|Breakfast|False|541696.0|541696.0|541696.0
3477|QSEHFENKZ1HSXR1O|2014-05-11|F1UK7UXIXZHAV749|4W1889K6GM3S83D4|2014-05-06 22:00:00+02:00|['Nathan Liptak']|846.0|Dinner|False|715716.0|715716.0|715716.0
3478|9FWU6RKTF5Q9NTXX|2017-11-04|GSS5JVIUC98ESZUY|4W1889K6GM3S83D4|2017-11-02 08:00:00+01:00|['Nathan Liptak']|486.0|Breakfast|False|236196.0|236196.0|236196.0
3479|TKBNAAA25G9P3OUH|2018-08-26|EMNZ2QS8JVE691HU|4W1889K6GM3S83D4|2018-08-25 22:00:00+02:00|['Nathan Liptak']|267.0|Dinner|False|71289.0|71289.0|71289.0
3480|VCWIJ5NWEBOHKI0S|2014-04-03|YHWG243XZOABCS3Z|4W1889K6GM3S83D4|2014-04-06 13:00:00+02:00|['Nathan Liptak']|363.0|Lunch|False|131769.0|131769.0|131769.0
3481|VUJ1QFZ4SDUQW9SW|2015-03-26|0IPSQJNWC751NSMG|4W1889K6GM3S83D4|2015-03-25 20:00:00+01:00|['Nathan Liptak']|311.0|Dinner|False|96721.0|96721.0|96721.0
3482|HYZ3BQ04ORLNWBR9|2018-06-06|25YKDHGQGWG3YBXN|4W1889K6GM3S83D4|2018-06-08 20:00:00+02:00|['Nathan Liptak']|622.0|Dinner|False|386884.0|386884.0|386884.0
3483|L6WBUKR6CPVUSBR3|2014-05-01|CED5O5VH32WH13CI|4W1889K6GM3S83D4|2014-05-03 14:00:00+02:00|['Nathan Liptak']|25.0|Lunch|False|625.0|625.0|625.0
3484|D5HQ8Q4DH0ZM29ID|2017-02-11|8GJKU3MYN5PDG3UG|4W1889K6GM3S83D4|2017-02-11 07:00:00+01:00|['Nathan Liptak']|752.0|Breakfast|False|565504.0|565504.0|565504.0
3485|3I0W5EYK784BFU2M|2017-12-21|0BPW4QGDOSK206XQ|V2MLPVYGYIV2077D|2017-12-21 08:00:00+01:00|['Alex Collins' 'Cammie Salas' 'Kendall Nuno']|540.0|Breakfast|False|291600.0|291600.0|291600.0
3486|DUK47MVXHJ7Q4CI3|2016-06-08|3T921ZPTND8P4UQV|V2MLPVYGYIV2077D|2016-06-06 14:00:00+02:00|['Mike Noffsinger' 'Peggy Brennan' 'Cammie Salas']|298.0|Lunch|False|88804.0|88804.0|88804.0
3487|HNTD1NA0I4MZFEEM|2014-05-05|U8FN2W4YEZ3W56S0|V2MLPVYGYIV2077D|2014-05-08 13:00:00+02:00|['Cammie Salas' 'Alex Collins']|358.0|Lunch|False|128164.0|128164.0|128164.0
3488|N6SZSKY17CAAO4J7|2016-11-21|ALMA6VR77YY5EGLR|V2MLPVYGYIV2077D|2016-11-16 22:00:00+01:00|['Peggy Brennan']|741.0|Dinner|False|549081.0|549081.0|549081.0
3489|QS7DIA6HSBPVQ9E1|2016-01-12|EEC74P0IXJ3NH2HI|V2MLPVYGYIV2077D|2016-01-15 09:00:00+01:00|['Cammie Salas']|421.0|Breakfast|False|177241.0|177241.0|177241.0
3490|ZIPYMICGF2TDEOKT|2017-07-03|R6AILTBPFKHQL19S|V2MLPVYGYIV2077D|2017-07-04 09:00:00+02:00|['Kendall Nuno' 'Cammie Salas']|598.0|Breakfast|False|357604.0|357604.0|357604.0
3491|54LLQNQKVTRYK7NH|2015-02-02|DVFXPVKTQ9RIRR1X|V2MLPVYGYIV2077D|2015-02-01 08:00:00+01:00|['Cammie Salas' 'Willie Garramone' 'Kendall Nuno' 'Peggy Brennan']|341.0|Breakfast|False|116281.0|116281.0|116281.0
3492|DBDURF2P8MBWTOU9|2018-05-01|WEPZPFF9DGIQOJN8|BCW2906XXHOBMI73|2018-05-05 08:00:00+02:00|['Violeta Ehrgott']|39.0|Breakfast|False|1521.0|1521.0|1521.0
3493|CCFURVU5Y5H7WXO8|2018-12-24|ZZ92DIHFEH6RVZ2D|BCW2906XXHOBMI73|2018-12-19 13:00:00+01:00|['Violeta Ehrgott']|23.0|Lunch|False|529.0|529.0|529.0
3494|ADKOTF3L4W8BGW67|2014-03-24|1QU936HBM8PIB4ZL|BCW2906XXHOBMI73|2014-03-28 07:00:00+01:00|['Ira Reece']|115.0|Breakfast|False|13225.0|13225.0|13225.0
3495|CSE5TWSR3VCOWAAB|2017-06-15|XL37SILRBZSBMBPU|BCW2906XXHOBMI73|2017-06-18 12:00:00+02:00|['Violeta Ehrgott' 'Chester Cabrera']|639.0|Lunch|False|408321.0|408321.0|408321.0
3496|68V4AGQRRK8EQSIK|2014-03-07|YRNOPVXZPD71KU34|BCW2906XXHOBMI73|2014-03-05 07:00:00+01:00|['Chester Cabrera']|562.0|Breakfast|False|315844.0|315844.0|315844.0
3497|VPEHQ3YRH57F9PRV|2014-12-20|E0ZTLKJSIVHYN94H|BCW2906XXHOBMI73|2014-12-19 12:00:00+01:00|['Chester Cabrera' 'Violeta Ehrgott']|401.0|Lunch|False|160801.0|160801.0|160801.0
3498|ZVTWY2RHPYXJY05Z|2015-10-13|34G1GB43XRK339GW|BCW2906XXHOBMI73|2015-10-10 22:00:00+02:00|['Chester Cabrera']|431.0|Dinner|False|185761.0|185761.0|185761.0
3499|VQUP8SX15DKHBMXC|2014-05-07|7EIB6KYVRKDV58BX|BCW2906XXHOBMI73|2014-05-09 20:00:00+02:00|['Chester Cabrera']|621.0|Dinner|False|385641.0|385641.0|385641.0
3500|GPICEJUY9HH2QI5D|2015-07-06|PD0H76OIYBQGA8OZ|BCW2906XXHOBMI73|2015-07-09 13:00:00+02:00|['Ira Reece' 'Chester Cabrera']|14.0|Lunch|False|196.0|196.0|196.0
3501|EHYTNHG0Z5FSPVRV|2015-09-11|CYTVZXNG8INQS1XF|BCW2906XXHOBMI73|2015-09-14 09:00:00+02:00|['Chester Cabrera' 'Violeta Ehrgott']|525.0|Breakfast|False|275625.0|275625.0|275625.0
3502|S1759GS5XBHZU8Z2|2016-04-30|Z8MHVT5R7Z8KP3JN|BCW2906XXHOBMI73|2016-04-27 07:00:00+02:00|['Ira Reece' 'Violeta Ehrgott']|781.0|Breakfast|False|609961.0|609961.0|609961.0
3503|AK0N6YH6V68PIM4K|2017-12-30|4PKP3VSM6QX9J23R|BCW2906XXHOBMI73|2017-12-26 13:00:00+01:00|['Ira Reece']|454.0|Lunch|False|206116.0|206116.0|206116.0
3504|IED3OKA3NKHY989E|2016-02-23|ZZ3E01X0IWALPN8A|BCW2906XXHOBMI73|2016-02-23 21:00:00+01:00|['Violeta Ehrgott']|241.0|Dinner|False|58081.0|58081.0|58081.0
3505|VBUZDE0ODK53YM31|2018-02-02|PDF5TDK28O6W9LPQ|WHBFK77QZS65XVO4|2018-02-04 09:00:00+01:00|['Carolyn Kenner']|209.0|Breakfast|False|43681.0|43681.0|43681.0
3506|YQ88B0YT0SF2TW6N|2016-10-28|YCEP7XV2XQJG4RX0|WHBFK77QZS65XVO4|2016-10-27 07:00:00+02:00|['William Anderson' 'Kathryn Mattison']|824.0|Breakfast|False|678976.0|678976.0|678976.0
3507|7TW28DK3QNYVS8JF|2015-07-23|MGPOSQ9SO3WJJWYP|WHBFK77QZS65XVO4|2015-07-23 20:00:00+02:00|['Carolyn Kenner' 'Kathryn Mattison']|104.0|Dinner|False|10816.0|10816.0|10816.0
3508|S5YC7CUXTUZ084BQ|2014-06-06|C2UFHRCELUI009GA|WHBFK77QZS65XVO4|2014-06-09 22:00:00+02:00|['Kathryn Mattison' 'Carolyn Kenner']|32.0|Dinner|False|1024.0|1024.0|1024.0
3509|5JLS2FQ4XMFFDZCP|2018-01-16|93IZSNBI0I0MW858|WHBFK77QZS65XVO4|2018-01-13 12:00:00+01:00|['Carolyn Kenner']|76.0|Lunch|False|5776.0|5776.0|5776.0
3510|75NX9ZBS5NUF579Q|2017-08-07|O5H6F9JPOZ0EF7UT|WHBFK77QZS65XVO4|2017-08-07 09:00:00+02:00|['William Anderson' 'Kathryn Mattison']|360.0|Breakfast|False|129600.0|129600.0|129600.0
3511|BPQYUH98TWZU0C04|2018-08-11|FOJ2TE9VLUGZ5VZ3|EI5JQ0Z1MQXRFEOS|2018-08-10 20:00:00+02:00|['Lawanda Walker' 'Doug Macdonald']|796.0|Dinner|False|633616.0|633616.0|633616.0
3512|04U8KCI83XD5Y2VW|2016-07-28|BACGQS1PBZQ0VVKM|EI5JQ0Z1MQXRFEOS|2016-07-24 14:00:00+02:00|['Gordon Smith']|334.0|Lunch|False|111556.0|111556.0|111556.0
3513|OBJO5R4I25S50RWY|2018-01-16|5AJG4GMZ2I8VSJGS|EI5JQ0Z1MQXRFEOS|2018-01-13 07:00:00+01:00|"['Charles Aquino' 'Gordon Smith' 'Lawanda Walker' 'Jessica Clark'
 'Garrett Peters']"|159.0|Breakfast|False|25281.0|25281.0|25281.0
3514|394FP5MEIBJZ491Z|2016-07-07|6WD6C6B5T0OQIUOS|EI5JQ0Z1MQXRFEOS|2016-07-10 08:00:00+02:00|['Jessica Clark' 'Garrett Peters' 'Gordon Smith' 'Lawanda Walker']|96.0|Breakfast|False|9216.0|9216.0|9216.0
3515|UZNO8JWW5L39P2BJ|2016-04-23|SD0HCCTJVF8XBSOB|EI5JQ0Z1MQXRFEOS|2016-04-20 13:00:00+02:00|['Doug Macdonald']|39.0|Lunch|False|1521.0|1521.0|1521.0
3516|VXJNE728RI8KNIRQ|2016-01-11|8VW0B78C38ABPKYC|EI5JQ0Z1MQXRFEOS|2016-01-14 08:00:00+01:00|['Charles Aquino' 'Doug Macdonald' 'Gordon Smith' 'Lawanda Walker']|284.0|Breakfast|False|80656.0|80656.0|80656.0
3517|ICLUUQVGPQSEYOTA|2014-09-09|U0ALZK3GN71NTG46|EI5JQ0Z1MQXRFEOS|2014-09-13 14:00:00+02:00|['Gordon Smith']|223.0|Lunch|False|49729.0|49729.0|49729.0
3518|L04O732JA1C4HUD6|2017-11-14|Z1UB4JWQIEW70E85|EI5JQ0Z1MQXRFEOS|2017-11-09 08:00:00+01:00|['Jessica Clark']|220.0|Breakfast|False|48400.0|48400.0|48400.0
3519|PMKDH9GO29F013JX|2018-11-20|XJ634M8SQG6OP0OG|EI5JQ0Z1MQXRFEOS|2018-11-20 22:00:00+01:00|"['Doug Macdonald' 'Garrett Peters' 'Lawanda Walker' 'Charles Aquino'
 'Jessica Clark']"|382.0|Dinner|False|145924.0|145924.0|145924.0
3520|FG84E8G789AE4S32|2016-02-23|YD61KHIR4WOBEK2A|EI5JQ0Z1MQXRFEOS|2016-02-20 07:00:00+01:00|['Doug Macdonald']|369.0|Breakfast|False|136161.0|136161.0|136161.0
3521|1UWNHUUBQHTPWGBJ|2017-12-29|TQWT4SW0P299VR3P|EI5JQ0Z1MQXRFEOS|2017-12-24 20:00:00+01:00|['Doug Macdonald' 'Jessica Clark' 'Lawanda Walker' 'Garrett Peters']|785.0|Dinner|False|616225.0|616225.0|616225.0
3522|1OJL1XS4RSAQUF7U|2014-09-13|MCA9OFFCG0AZYRSL|EI5JQ0Z1MQXRFEOS|2014-09-11 20:00:00+02:00|['Jessica Clark' 'Lawanda Walker' 'Gordon Smith' 'Doug Macdonald']|864.0|Dinner|False|746496.0|746496.0|746496.0
3523|89ZTTTHRYJ8SCV4T|2018-03-22|XDCE4T27ATOG7HU7|LQ8TDIHO8SO50IMH|2018-03-22 14:00:00+01:00|['William Vanegas']|516.0|Lunch|False|266256.0|266256.0|266256.0
